IIIIIIZIZZ	(0.001211143192253755+0j)
IZIIIIIIZZ	(0.0012290789818526753+0j)
IIIZIIZIIZ	(0.0010844214996613584+0j)
IZIZIIIIIZ	(0.0010765092934176114+0j)
IIIIZIZIZI	(0.0010765092934176114+0j)
IZIIZIIIZI	(0.0010844214996613584+0j)
IIIZZIZIII	(0.0012290789818526753+0j)
IZIZZIIIII	(0.001211143192253755+0j)
IIIZIIZIYY	(0.00020985989598890428+0j)
IIIZIIZIXX	(0.00020985989598890428+0j)
IZIZIIIIYY	(0.0001992400891504325+0j)
IZIZIIIIXX	(0.0001992400891504325+0j)
IIIYYIZIZI	(0.0001992400891504325+0j)
IIIXXIZIZI	(0.0001992400891504325+0j)
IZIYYIIIZI	(0.00020985989598890428+0j)
IZIXXIIIZI	(0.00020985989598890428+0j)
IIYYIIZYZY	(1.919026342652917e-05+0j)
IIXXIIZYZY	(1.919026342652917e-05+0j)
IIYYIIZXZX	(1.919026342652917e-05+0j)
IIXXIIZXZX	(1.919026342652917e-05+0j)
IZYYIIIYZY	(1.9190263426529157e-05+0j)
IZXXIIIYZY	(1.9190263426529157e-05+0j)
IZYYIIIXZX	(1.9190263426529157e-05+0j)
IZXXIIIXZX	(1.9190263426529157e-05+0j)
IIYZYIZYYI	(1.9190263426529157e-05+0j)
IIXZXIZYYI	(1.9190263426529157e-05+0j)
IIYZYIZXXI	(1.9190263426529157e-05+0j)
IIXZXIZXXI	(1.9190263426529157e-05+0j)
IZYZYIIYYI	(1.919026342652917e-05+0j)
IZXZXIIYYI	(1.919026342652917e-05+0j)
IZYZYIIXXI	(1.919026342652917e-05+0j)
IZXZXIIXXI	(1.919026342652917e-05+0j)
YZZYIYIZZY	(1.9190263426529163e-05+0j)
XZZXIYIZZY	(1.9190263426529163e-05+0j)
YZZYIXIZZX	(1.9190263426529163e-05+0j)
XZZXIXIZZX	(1.9190263426529163e-05+0j)
YIZZYYZZYI	(1.9190263426529163e-05+0j)
XIZZXYZZYI	(1.9190263426529163e-05+0j)
YIZZYXZZXI	(1.9190263426529163e-05+0j)
XIZZXXZZXI	(1.9190263426529163e-05+0j)
YIZYIYZZZY	(1.919026342652917e-05+0j)
XIZXIYZZZY	(1.919026342652917e-05+0j)
YIZYIXZZZX	(1.919026342652917e-05+0j)
XIZXIXZZZX	(1.919026342652917e-05+0j)
YZZZYYIZYI	(1.919026342652917e-05+0j)
XZZZXYIZYI	(1.919026342652917e-05+0j)
YZZZYXIZXI	(1.919026342652917e-05+0j)
XZZZXXIZXI	(1.919026342652917e-05+0j)
IIIIIZIIZZ	(0.0012111431922537544+0j)
ZIIIIIIIZZ	(0.0012290789818526747+0j)
IIIZIZIIIZ	(0.0010844214996613573+0j)
ZIIZIIIIIZ	(0.0010765092934176108+0j)
IIIIZZIIZI	(0.0010765092934176108+0j)
ZIIIZIIIZI	(0.0010844214996613573+0j)
IIIZZZIIII	(0.0012290789818526747+0j)
ZIIZZIIIII	(0.0012111431922537544+0j)
IIIZIZIIYY	(0.00020985989598890445+0j)
IIIZIZIIXX	(0.00020985989598890445+0j)
ZIIZIIIIYY	(0.00019924008915043267+0j)
ZIIZIIIIXX	(0.00019924008915043267+0j)
IIIYYZIIZI	(0.00019924008915043267+0j)
IIIXXZIIZI	(0.00019924008915043267+0j)
ZIIYYIIIZI	(0.00020985989598890445+0j)
ZIIXXIIIZI	(0.00020985989598890445+0j)
IIYYIZIYZY	(1.9190263426529167e-05+0j)
IIXXIZIYZY	(1.9190263426529167e-05+0j)
IIYYIZIXZX	(1.9190263426529167e-05+0j)
IIXXIZIXZX	(1.9190263426529167e-05+0j)
ZIYYIIIYZY	(1.9190263426529163e-05+0j)
ZIXXIIIYZY	(1.9190263426529163e-05+0j)
ZIYYIIIXZX	(1.9190263426529163e-05+0j)
ZIXXIIIXZX	(1.9190263426529163e-05+0j)
IIYZYZIYYI	(1.9190263426529163e-05+0j)
IIXZXZIYYI	(1.9190263426529163e-05+0j)
IIYZYZIXXI	(1.9190263426529163e-05+0j)
IIXZXZIXXI	(1.9190263426529163e-05+0j)
ZIYZYIIYYI	(1.9190263426529167e-05+0j)
ZIXZXIIYYI	(1.9190263426529167e-05+0j)
ZIYZYIIXXI	(1.9190263426529167e-05+0j)
ZIXZXIIXXI	(1.9190263426529167e-05+0j)
IYZYIZYZZY	(1.9190263426529208e-05+0j)
IXZXIZYZZY	(1.9190263426529208e-05+0j)
IYZYIZXZZX	(1.9190263426529208e-05+0j)
IXZXIZXZZX	(1.9190263426529208e-05+0j)
ZYZYIIYZZY	(1.9190263426529204e-05+0j)
ZXZXIIYZZY	(1.9190263426529204e-05+0j)
ZYZYIIXZZX	(1.9190263426529204e-05+0j)
ZXZXIIXZZX	(1.9190263426529204e-05+0j)
IYZZYZYZYI	(1.9190263426529204e-05+0j)
IXZZXZYZYI	(1.9190263426529204e-05+0j)
IYZZYZXZXI	(1.9190263426529204e-05+0j)
IXZZXZXZXI	(1.9190263426529204e-05+0j)
ZYZZYIYZYI	(1.9190263426529208e-05+0j)
ZXZZXIYZYI	(1.9190263426529208e-05+0j)
ZYZZYIXZXI	(1.9190263426529208e-05+0j)
ZXZZXIXZXI	(1.9190263426529208e-05+0j)
IIZIIIIZIZ	(0.001089123059064068+0j)
IIZIZIIZII	(0.001089123059064068+0j)
IYYIIIYYIZ	(-4.169894583131028e-05+0j)
IXXIIIYYIZ	(-4.169894583131028e-05+0j)
IYYIIIXXIZ	(-4.169894583131028e-05+0j)
IXXIIIXXIZ	(-4.169894583131028e-05+0j)
IYYIZIYYII	(-4.169894583131028e-05+0j)
IXXIZIYYII	(-4.169894583131028e-05+0j)
IYYIZIXXII	(-4.169894583131028e-05+0j)
IXXIZIXXII	(-4.169894583131028e-05+0j)
YZYIIYZYIZ	(-4.169894583131057e-05+0j)
XZXIIYZYIZ	(-4.169894583131057e-05+0j)
YZYIIXZXIZ	(-4.169894583131057e-05+0j)
XZXIIXZXIZ	(-4.169894583131057e-05+0j)
YZYIZYZYII	(-4.169894583131057e-05+0j)
XZXIZYZYII	(-4.169894583131057e-05+0j)
YZYIZXZXII	(-4.169894583131057e-05+0j)
XZXIZXZXII	(-4.169894583131057e-05+0j)
IIZIIIIZYY	(0.00022535134610725363+0j)
IIZIIIIZXX	(0.00022535134610725363+0j)
IIZYYIIZII	(0.00022535134610725363+0j)
IIZXXIIZII	(0.00022535134610725363+0j)
IYYIIIYYYY	(-8.737860137133127e-07+0j)
IXXIIIYYYY	(-8.737860137133127e-07+0j)
IYYIIIXXYY	(-8.737860137133127e-07+0j)
IXXIIIXXYY	(-8.737860137133127e-07+0j)
IYYIIIYYXX	(-8.737860137133127e-07+0j)
IXXIIIYYXX	(-8.737860137133127e-07+0j)
IYYIIIXXXX	(-8.737860137133127e-07+0j)
IXXIIIXXXX	(-8.737860137133127e-07+0j)
IYYYYIYYII	(-8.737860137133127e-07+0j)
IXXYYIYYII	(-8.737860137133127e-07+0j)
IYYXXIYYII	(-8.737860137133127e-07+0j)
IXXXXIYYII	(-8.737860137133127e-07+0j)
IYYYYIXXII	(-8.737860137133127e-07+0j)
IXXYYIXXII	(-8.737860137133127e-07+0j)
IYYXXIXXII	(-8.737860137133127e-07+0j)
IXXXXIXXII	(-8.737860137133127e-07+0j)
YZYIIYZYYY	(-8.737860137132974e-07+0j)
XZXIIYZYYY	(-8.737860137132974e-07+0j)
YZYIIXZXYY	(-8.737860137132974e-07+0j)
XZXIIXZXYY	(-8.737860137132974e-07+0j)
YZYIIYZYXX	(-8.737860137132974e-07+0j)
XZXIIYZYXX	(-8.737860137132974e-07+0j)
YZYIIXZXXX	(-8.737860137132974e-07+0j)
XZXIIXZXXX	(-8.737860137132974e-07+0j)
YZYYYYZYII	(-8.737860137132974e-07+0j)
XZXYYYZYII	(-8.737860137132974e-07+0j)
YZYXXYZYII	(-8.737860137132974e-07+0j)
XZXXXYZYII	(-8.737860137132974e-07+0j)
YZYYYXZXII	(-8.737860137132974e-07+0j)
XZXYYXZXII	(-8.737860137132974e-07+0j)
YZYXXXZXII	(-8.737860137132974e-07+0j)
XZXXXXZXII	(-8.737860137132974e-07+0j)
IIIIIIZZIZ	(0.0011985787802822308+0j)
IZIIIIIZIZ	(0.0011725716984112317+0j)
IIZIIIZIIZ	(0.0011725716984112317+0j)
IZZIIIIIIZ	(0.0012299625082028533+0j)
IIIIZIZZII	(0.0012299625082028533+0j)
IZIIZIIZII	(0.0011725716984112317+0j)
IIZIZIZIII	(0.0011725716984112317+0j)
IZZIZIIIII	(0.0011985787802822308+0j)
IIIIIIZZYY	(0.0002471667210196269+0j)
IIIIIIZZXX	(0.0002471667210196269+0j)
IZIIIIIZYY	(0.00022710267157938447+0j)
IZIIIIIZXX	(0.00022710267157938447+0j)
IIZIIIZIYY	(0.0002271026715793844+0j)
IIZIIIZIXX	(0.0002271026715793844+0j)
IZZIIIIIYY	(0.00020878619416656862+0j)
IZZIIIIIXX	(0.00020878619416656862+0j)
IIIYYIZZII	(0.00020878619416656862+0j)
IIIXXIZZII	(0.00020878619416656862+0j)
IZIYYIIZII	(0.0002271026715793844+0j)
IZIXXIIZII	(0.0002271026715793844+0j)
IIZYYIZIII	(0.00022710267157938447+0j)
IIZXXIZIII	(0.00022710267157938447+0j)
IZZYYIIIII	(0.0002471667210196269+0j)
IZZXXIIIII	(0.0002471667210196269+0j)
IIIIIZIZIZ	(0.001198578780282231+0j)
ZIIIIIIZIZ	(0.0011725716984112317+0j)
IIZIIZIIIZ	(0.0011725716984112317+0j)
ZIZIIIIIIZ	(0.0012299625082028535+0j)
IIIIZZIZII	(0.0012299625082028535+0j)
ZIIIZIIZII	(0.0011725716984112317+0j)
IIZIZZIIII	(0.0011725716984112317+0j)
ZIZIZIIIII	(0.001198578780282231+0j)
IIIIIZIZYY	(0.0002471667210196267+0j)
IIIIIZIZXX	(0.0002471667210196267+0j)
ZIIIIIIZYY	(0.0002271026715793843+0j)
ZIIIIIIZXX	(0.0002271026715793843+0j)
IIZIIZIIYY	(0.00022710267157938428+0j)
IIZIIZIIXX	(0.00022710267157938428+0j)
ZIZIIIIIYY	(0.0002087861941665684+0j)
ZIZIIIIIXX	(0.0002087861941665684+0j)
IIIYYZIZII	(0.0002087861941665684+0j)
IIIXXZIZII	(0.0002087861941665684+0j)
ZIIYYIIZII	(0.00022710267157938428+0j)
ZIIXXIIZII	(0.00022710267157938428+0j)
IIZYYZIIII	(0.0002271026715793843+0j)
IIZXXZIIII	(0.0002271026715793843+0j)
ZIZYYIIIII	(0.0002471667210196267+0j)
ZIZXXIIIII	(0.0002471667210196267+0j)
IZIIIIZIIZ	(0.0010891230590640685+0j)
IZIIZIZIII	(0.0010891230590640685+0j)
YYIIIYYIIZ	(-4.169894583131066e-05+0j)
XXIIIYYIIZ	(-4.169894583131066e-05+0j)
YYIIIXXIIZ	(-4.169894583131066e-05+0j)
XXIIIXXIIZ	(-4.169894583131066e-05+0j)
YYIIZYYIII	(-4.169894583131066e-05+0j)
XXIIZYYIII	(-4.169894583131066e-05+0j)
YYIIZXXIII	(-4.169894583131066e-05+0j)
XXIIZXXIII	(-4.169894583131066e-05+0j)
IZIIIIZIYY	(0.0002253513461072526+0j)
IZIIIIZIXX	(0.0002253513461072526+0j)
IZIYYIZIII	(0.0002253513461072526+0j)
IZIXXIZIII	(0.0002253513461072526+0j)
YYIIIYYIYY	(-8.737860137132771e-07+0j)
XXIIIYYIYY	(-8.737860137132771e-07+0j)
YYIIIXXIYY	(-8.737860137132771e-07+0j)
XXIIIXXIYY	(-8.737860137132771e-07+0j)
YYIIIYYIXX	(-8.737860137132771e-07+0j)
XXIIIYYIXX	(-8.737860137132771e-07+0j)
YYIIIXXIXX	(-8.737860137132771e-07+0j)
XXIIIXXIXX	(-8.737860137132771e-07+0j)
YYIYYYYIII	(-8.737860137132771e-07+0j)
XXIYYYYIII	(-8.737860137132771e-07+0j)
YYIXXYYIII	(-8.737860137132771e-07+0j)
XXIXXYYIII	(-8.737860137132771e-07+0j)
YYIYYXXIII	(-8.737860137132771e-07+0j)
XXIYYXXIII	(-8.737860137132771e-07+0j)
YYIXXXXIII	(-8.737860137132771e-07+0j)
XXIXXXXIII	(-8.737860137132771e-07+0j)
IIIIIZZIIZ	(0.001198578780282232+0j)
ZIIIIIZIIZ	(0.0011725716984112326+0j)
IZIIIZIIIZ	(0.0011725716984112326+0j)
ZZIIIIIIIZ	(0.0012299625082028544+0j)
IIIIZZZIII	(0.0012299625082028544+0j)
ZIIIZIZIII	(0.0011725716984112326+0j)
IZIIZZIIII	(0.0011725716984112326+0j)
ZZIIZIIIII	(0.001198578780282232+0j)
IIIIIZZIYY	(0.00024716672101962665+0j)
IIIIIZZIXX	(0.00024716672101962665+0j)
ZIIIIIZIYY	(0.00022710267157938428+0j)
ZIIIIIZIXX	(0.00022710267157938428+0j)
IZIIIZIIYY	(0.00022710267157938428+0j)
IZIIIZIIXX	(0.00022710267157938428+0j)
ZZIIIIIIYY	(0.00020878619416656832+0j)
ZZIIIIIIXX	(0.00020878619416656832+0j)
IIIYYZZIII	(0.00020878619416656832+0j)
IIIXXZZIII	(0.00020878619416656832+0j)
ZIIYYIZIII	(0.00022710267157938428+0j)
ZIIXXIZIII	(0.00022710267157938428+0j)
IZIYYZIIII	(0.00022710267157938428+0j)
IZIXXZIIII	(0.00022710267157938428+0j)
ZZIYYIIIII	(0.00024716672101962665+0j)
ZZIXXIIIII	(0.00024716672101962665+0j)
ZIIIIZIIIZ	(0.0010891230590640694+0j)
ZIIIZZIIII	(0.0010891230590640694+0j)
ZIIIIZIIYY	(0.0002253513461072524+0j)
ZIIIIZIIXX	(0.0002253513461072524+0j)
ZIIYYZIIII	(0.0002253513461072524+0j)
ZIIXXZIIII	(0.0002253513461072524+0j)
IIIZIIIZZI	(0.00011477351076771505+0j)
IIZZIIIIZI	(0.00011477351076771505+0j)
IYZYIIYIYI	(-5.321068074078996e-06+0j)
IXZXIIYIYI	(-5.321068074078996e-06+0j)
IYZYIIXIXI	(-5.321068074078996e-06+0j)
IXZXIIXIXI	(-5.321068074078996e-06+0j)
IYIYIIYZYI	(-5.321068074078996e-06+0j)
IXIXIIYZYI	(-5.321068074078996e-06+0j)
IYIYIIXZXI	(-5.321068074078996e-06+0j)
IXIXIIXZXI	(-5.321068074078996e-06+0j)
YZZYIYZIYI	(-5.321068074079184e-06+0j)
XZZXIYZIYI	(-5.321068074079184e-06+0j)
YZZYIXZIXI	(-5.321068074079184e-06+0j)
XZZXIXZIXI	(-5.321068074079184e-06+0j)
YZIYIYZZYI	(-5.321068074079184e-06+0j)
XZIXIYZZYI	(-5.321068074079184e-06+0j)
YZIYIXZZXI	(-5.321068074079184e-06+0j)
XZIXIXZZXI	(-5.321068074079184e-06+0j)
IIIZIIZIZI	(0.00011477351076771513+0j)
IZIZIIIIZI	(0.00011477351076771513+0j)
IIYYIIZYYI	(-5.321068074079006e-06+0j)
IIXXIIZYYI	(-5.321068074079006e-06+0j)
IIYYIIZXXI	(-5.321068074079006e-06+0j)
IIXXIIZXXI	(-5.321068074079006e-06+0j)
IZYYIIIYYI	(-5.321068074079006e-06+0j)
IZXXIIIYYI	(-5.321068074079006e-06+0j)
IZYYIIIXXI	(-5.321068074079006e-06+0j)
IZXXIIIXXI	(-5.321068074079006e-06+0j)
YZZYIYIZYI	(-5.321068074079123e-06+0j)
XZZXIYIZYI	(-5.321068074079123e-06+0j)
YZZYIXIZXI	(-5.321068074079123e-06+0j)
XZZXIXIZXI	(-5.321068074079123e-06+0j)
YIZYIYZZYI	(-5.321068074079123e-06+0j)
XIZXIYZZYI	(-5.321068074079123e-06+0j)
YIZYIXZZXI	(-5.321068074079123e-06+0j)
XIZXIXZZXI	(-5.321068074079123e-06+0j)
IIIZIZIIZI	(0.00011477351076771517+0j)
ZIIZIIIIZI	(0.00011477351076771517+0j)
IIYYIZIYYI	(-5.321068074078887e-06+0j)
IIXXIZIYYI	(-5.321068074078887e-06+0j)
IIYYIZIXXI	(-5.321068074078887e-06+0j)
IIXXIZIXXI	(-5.321068074078887e-06+0j)
ZIYYIIIYYI	(-5.321068074078887e-06+0j)
ZIXXIIIYYI	(-5.321068074078887e-06+0j)
ZIYYIIIXXI	(-5.321068074078887e-06+0j)
ZIXXIIIXXI	(-5.321068074078887e-06+0j)
IYZYIZYZYI	(-5.321068074078867e-06+0j)
IXZXIZYZYI	(-5.321068074078867e-06+0j)
IYZYIZXZXI	(-5.321068074078867e-06+0j)
IXZXIZXZXI	(-5.321068074078867e-06+0j)
ZYZYIIYZYI	(-5.321068074078867e-06+0j)
ZXZXIIYZYI	(-5.321068074078867e-06+0j)
ZYZYIIXZXI	(-5.321068074078867e-06+0j)
ZXZXIIXZXI	(-5.321068074078867e-06+0j)
IIZIIIIZZI	(4.948228449245314e-05+0j)
IIZZIIIZII	(4.948228449245314e-05+0j)
IYYIIIYYZI	(-2.3898958041001187e-05+0j)
IXXIIIYYZI	(-2.3898958041001187e-05+0j)
IYYIIIXXZI	(-2.3898958041001187e-05+0j)
IXXIIIXXZI	(-2.3898958041001187e-05+0j)
IYYZIIYYII	(-2.3898958041001187e-05+0j)
IXXZIIYYII	(-2.3898958041001187e-05+0j)
IYYZIIXXII	(-2.3898958041001187e-05+0j)
IXXZIIXXII	(-2.3898958041001187e-05+0j)
YZYIIYZYZI	(-2.3898958041001403e-05+0j)
XZXIIYZYZI	(-2.3898958041001403e-05+0j)
YZYIIXZXZI	(-2.3898958041001403e-05+0j)
XZXIIXZXZI	(-2.3898958041001403e-05+0j)
YZYZIYZYII	(-2.3898958041001403e-05+0j)
XZXZIYZYII	(-2.3898958041001403e-05+0j)
YZYZIXZXII	(-2.3898958041001403e-05+0j)
XZXZIXZXII	(-2.3898958041001403e-05+0j)
IIIIIIZZZI	(0.00012650659360062628+0j)
IZIIIIIZZI	(9.728656748554611e-05+0j)
IIZIIIZIZI	(9.728656748554608e-05+0j)
IZZIIIIIZI	(0.0001158644574524683+0j)
IIIZIIZZII	(0.0001158644574524683+0j)
IZIZIIIZII	(9.728656748554608e-05+0j)
IIZZIIZIII	(9.728656748554611e-05+0j)
IZZZIIIIII	(0.00012650659360062628+0j)
IIIIIZIZZI	(0.00012650659360062652+0j)
ZIIIIIIZZI	(9.728656748554594e-05+0j)
IIZIIZIIZI	(9.728656748554624e-05+0j)
ZIZIIIIIZI	(0.00011586445745246848+0j)
IIIZIZIZII	(0.00011586445745246848+0j)
ZIIZIIIZII	(9.728656748554624e-05+0j)
IIZZIZIIII	(9.728656748554594e-05+0j)
ZIZZIIIIII	(0.00012650659360062652+0j)
IZIIIIZIZI	(4.948228449245344e-05+0j)
IZIZIIZIII	(4.948228449245344e-05+0j)
YYIIIYYIZI	(-2.3898958041001346e-05+0j)
XXIIIYYIZI	(-2.3898958041001346e-05+0j)
YYIIIXXIZI	(-2.3898958041001346e-05+0j)
XXIIIXXIZI	(-2.3898958041001346e-05+0j)
YYIZIYYIII	(-2.3898958041001346e-05+0j)
XXIZIYYIII	(-2.3898958041001346e-05+0j)
YYIZIXXIII	(-2.3898958041001346e-05+0j)
XXIZIXXIII	(-2.3898958041001346e-05+0j)
IIIIIZZIZI	(0.00012650659360062658+0j)
ZIIIIIZIZI	(9.728656748554605e-05+0j)
IZIIIZIIZI	(9.72865674855463e-05+0j)
ZZIIIIIIZI	(0.00011586445745246851+0j)
IIIZIZZIII	(0.00011586445745246851+0j)
ZIIZIIZIII	(9.72865674855463e-05+0j)
IZIZIZIIII	(9.728656748554605e-05+0j)
ZZIZIIIIII	(0.00012650659360062658+0j)
ZIIIIZIIZI	(4.948228449245377e-05+0j)
ZIIZIZIIII	(4.948228449245377e-05+0j)
IIZIIIZZII	(7.73761088488766e-05+0j)
IZZIIIIZII	(7.73761088488766e-05+0j)
YZYIIYIYII	(-1.6862390630137353e-05+0j)
XZXIIYIYII	(-1.6862390630137353e-05+0j)
YZYIIXIXII	(-1.6862390630137353e-05+0j)
XZXIIXIXII	(-1.6862390630137353e-05+0j)
YIYIIYZYII	(-1.6862390630137353e-05+0j)
XIXIIYZYII	(-1.6862390630137353e-05+0j)
YIYIIXZXII	(-1.6862390630137353e-05+0j)
XIXIIXZXII	(-1.6862390630137353e-05+0j)
IIZIIZIZII	(7.737610884887686e-05+0j)
ZIZIIIIZII	(7.737610884887686e-05+0j)
IYYIIZYYII	(-1.6862390630137123e-05+0j)
IXXIIZYYII	(-1.6862390630137123e-05+0j)
IYYIIZXXII	(-1.6862390630137123e-05+0j)
IXXIIZXXII	(-1.6862390630137123e-05+0j)
ZYYIIIYYII	(-1.6862390630137123e-05+0j)
ZXXIIIYYII	(-1.6862390630137123e-05+0j)
ZYYIIIXXII	(-1.6862390630137123e-05+0j)
ZXXIIIXXII	(-1.6862390630137123e-05+0j)
IZIIIIZZII	(7.737610884887661e-05+0j)
IZZIIIZIII	(7.737610884887661e-05+0j)
YYIIIYYZII	(-1.6862390630137356e-05+0j)
XXIIIYYZII	(-1.6862390630137356e-05+0j)
YYIIIXXZII	(-1.6862390630137356e-05+0j)
XXIIIXXZII	(-1.6862390630137356e-05+0j)
YYZIIYYIII	(-1.6862390630137356e-05+0j)
XXZIIYYIII	(-1.6862390630137356e-05+0j)
YYZIIXXIII	(-1.6862390630137356e-05+0j)
XXZIIXXIII	(-1.6862390630137356e-05+0j)
IIIIIZZZII	(0.00014482971960424982+0j)
ZIIIIIZZII	(0.00011110493834397512+0j)
IZIIIZIZII	(0.00011110493834397535+0j)
ZZIIIIIZII	(0.00011110493834397537+0j)
IIZIIZZIII	(0.00011110493834397537+0j)
ZIZIIIZIII	(0.00011110493834397535+0j)
IZZIIZIIII	(0.00011110493834397512+0j)
ZZZIIIIIII	(0.00014482971960424982+0j)
ZIIIIZIZII	(7.737610884887704e-05+0j)
ZIZIIZIIII	(7.737610884887704e-05+0j)
IZIIIZZIII	(7.737610884887692e-05+0j)
ZZIIIIZIII	(7.737610884887692e-05+0j)
ZIIIIZZIII	(7.737610884887715e-05+0j)
ZZIIIZIIII	(7.737610884887715e-05+0j)
